# OSM export 2014-01-12T18:22:01Z
# Map data © OpenStreetMap contributors - http://www.openstreetmap.org/, licensed under ODbL - http://opendatacommons.org/licenses/odbl/

foot	(low tide route)
 10.0884470   99.8171591
 10.0893792   99.8135289
 10.0894179   99.8107391

hgv	Ko Tao - Chumpon
 10.0834961   99.8228830
 10.0838618   99.8224652
 10.0860335   99.8130121
 10.0866827   99.8119095
 10.0876777   99.8110268
 10.0894179   99.8107391
 10.3573405   99.3371384
 10.3724818   99.3312784
 10.3878821   99.3243297
 10.4273911   99.2850898
 10.4510690   99.2578893
 10.4524892   99.2560668
 10.4532229   99.2549780
 10.4535780   99.2544336
 10.4538383   99.2532501
 10.4537647   99.2528394
 10.4531231   99.2519690
 10.4524944   99.2511643
 10.4512928   99.2498259
 10.4503338   99.2486729
 10.4495748   99.2480533
 10.4488036   99.2476747
 10.4474506   99.2474491
 10.4465786   99.2474392
 10.4459260   99.2482500

foot	Ko Tao - Chumpon
 10.3573405   99.3371384
 10.3494217   99.3186757
 10.3443526   99.3051629
 10.3417789   99.2919665
 10.3437488   99.2787181
 10.3483968   99.2709889
 10.3536273   99.2671548
 10.3558142   99.2671890

foot	Ko Tao - Ko Pha Ngan
  9.7109105   99.9823772
  9.7110751   99.9822565
  9.7114469   99.9818843
  9.7128772   99.9803664
  9.7132873   99.9798711
  9.7140552   99.9788928
  9.7141567   99.9777244

foot	Ko Tao - Ko Pha Ngan
 10.0799867   99.8115687
 10.0817829   99.8138844
 10.0821595   99.8152451
 10.0825246   99.8170181
 10.0834961   99.8228830

foot	Ko Tao - Ko Pha Ngan
 10.0799867   99.8115687
 10.0811723   99.8102549
 10.0819112   99.8101418
 10.0836371   99.8112371
 10.0842628   99.8121341
 10.0849477   99.8152174
 10.0849473   99.8241909

hgv	Ko Tao - Ko Pha Ngan
 10.0842357   99.8236083
 10.0842354   99.8233788
 10.0842298   99.8229252
 10.0840488   99.8210859
 10.0839693   99.8200088
 10.0838007   99.8155632
 10.0830274   99.8128682
 10.0818615   99.8117460
 10.0799867   99.8115687
 10.0618671   99.8122245
 10.0219390   99.8319148
  9.8969567   99.8938768
  9.7869653   99.9391106
  9.7434826   99.9592395
  9.7292708   99.9666210
  9.7204692   99.9726869
  9.7167545   99.9753585
  9.7141567   99.9777244
  9.7130060   99.9776925
  9.7124971   99.9780063
  9.7120574   99.9784264
  9.7115579   99.9789669
  9.7083178   99.9827889
  9.7081532   99.9829859
  9.7081765   99.9833935
  9.7083182   99.9839242

foot	Ko Tao - Ko Pha Ngan
  9.7141567   99.9777244
  9.7120330   99.9798539
  9.7101100   99.9816735
  9.7094921   99.9822041
  9.7090520   99.9825516
  9.7085924   99.9829582
  9.7084290   99.9831367
  9.7083893   99.9832921
  9.7084780   99.9834908

hgv	Ko Tao - Surat Thani
  9.2154215   99.3996416
  9.4086233   99.4877728
  9.7509205   99.6239211
 10.0765570   99.8035619
 10.0806769   99.8061934
 10.0850000   99.8103185
 10.0860767   99.8146478
 10.0860208   99.8190312
 10.0846946   99.8235469

hgv	Ko Tarutao - Ko Lipe
  6.7034082   99.6447468
  6.7029536   99.6443956
  6.7025791   99.6440399
  6.7023352   99.6435960
  6.7021816   99.6429365
  6.7020926   99.6422879
  6.7018700   99.6404429
  6.7015139   99.6374868
  6.7005837   99.6345023
  6.6980545   99.6285410
  6.6946233   99.6215454
  6.6891315   99.6136119
  6.6830793   99.6083597
  6.5987426   99.4545941
  6.5257983   99.3695621
  6.5060808   99.3438795
  6.4800601   99.3151536
  6.4787211   99.3133684
  6.4775997   99.3112784
  6.4771306   99.3099051
  6.4773012   99.3081563
  6.4775741   99.3061543
  6.4800521   99.3031835
  6.4823382   99.3038765

hgv	Ko Tarutao - Ko Lipe
  6.6208414   99.6820863
  6.6182410   99.6845689
  6.6150012   99.6877532
  6.6045142   99.6994262
  6.5933449   99.7038379
  6.5742371   99.7081294
  6.5549665   99.7117343
  6.5346719   99.7143093
  6.5169348   99.7129360
  6.5111360   99.7084728
  6.4949331   99.6834102
  6.4836078   99.6446405
  6.4800004   99.6235433
  6.4727684   99.4631343
  6.4696982   99.4051986
  6.4688453   99.3729005
  6.4691054   99.3489795
  6.4722034   99.3238311
  6.4740050   99.3144327
  6.4760944   99.3073516
  6.4774909   99.3049055
  6.4791220   99.3027168
  6.4800233   99.3021825
  6.4810648   99.3023306
  6.4823382   99.3038765

car	Ko Yao Noi - Ko Hong
  8.0783648   98.6794486
  8.0782385   98.6801263
  8.0780673   98.6807765
  8.0780623   98.6815756
  8.0786637   98.6830294
  8.0800658   98.6835873
  8.0807456   98.6826861
  8.0811543   98.6821885
  8.0818673   98.6811963
  8.0820777   98.6804369
  8.0815104   98.6789954
  8.0815888   98.6781542
  8.0830401   98.6766951
  8.0837794   98.6739314
  8.0838898   98.6707385
  8.0838303   98.6685927
  8.0829241   98.6630953
  8.0820387   98.6590508
  8.0793891   98.6495409
  8.0737154   98.6284806
  8.0729824   98.6243425
  8.0732702   98.6198735
  8.0746943   98.6154317
  8.0773051   98.6107019
  8.0791917   98.6076952
  8.0819386   98.6049756
  8.0847126   98.6016487
  8.0865462   98.5982569
  8.0885196   98.5947002
  8.0898851   98.5918038
  8.0912911   98.5890225
  8.0932062   98.5870335
  8.0935426   98.5870110

foot	Ko Yao Yai - Ko Yao Noi
  8.0935426   98.5870110
  8.0934149   98.5868283
  8.0933223   98.5861266
  8.0926849   98.5831654
  8.0911979   98.5780156
  8.0901781   98.5743249
  8.0889885   98.5695183
  8.0875659   98.5670976
  8.0861658   98.5645681

foot	Ko Yoi Noi - Ko Pak Pai
  8.1760380   98.6353581
  8.1755843   98.6362824
  8.1751631   98.6372569
  8.1745865   98.6380502
  8.1726884   98.6398391
  8.1697998   98.6413840
  8.1676758   98.6428432
  8.1646172   98.6449031
  8.1618135   98.6469630
  8.1585000   98.6486796
  8.1566309   98.6497954
  8.1507684   98.6527995
  8.1489842   98.6541728
  8.1466052   98.6553744
  8.1432066   98.6571769
  8.1347100   98.6613826
  8.1303766   98.6636142
  8.1257033   98.6657600
  8.1235791   98.6669616
  8.1209451   98.6693648
  8.1191607   98.6715106
  8.1178861   98.6733131
  8.1179276   98.6747556

car	Ko Yoi Noi - Laem Sak
  8.1760380   98.6353581
  8.1758931   98.6365062
  8.1759562   98.6379498
  8.1763532   98.6387789
  8.1781162   98.6413416
  8.1848399   98.6484976
  8.2085808   98.6536561
  8.2599170   98.6496053
  8.2725071   98.6486118
  8.2730480   98.6481016

hgv	Kochi - Androth Ferry
 10.8263703   73.6805600
 10.8290027   73.6891234
 10.8228529   73.7084019
  9.9910444   76.1455289

hgv	Kochi - Kalpeni Ferry
 10.1187907   73.6288644
 10.1582050   73.6558351
 10.1591148   73.6582998
  9.9910444   76.1455289

hgv	Koh Bulon - Pak Papra
  6.8329746   99.5421630
  6.8347369   99.5504342
  6.8537940   99.6986356
  6.8556184   99.7066199
  6.8600878   99.7215483

foot	Koh Chang
 12.1415301  102.3068174
 12.1446702  102.3087669
 12.1475793  102.3118489
 12.1865893  102.3627017
 12.1885630  102.3651992
 12.1889813  102.3676401

foot	Koh Dach Ferry
 11.6546602  104.9149457
 11.6545116  104.9151117
 11.6550680  104.9170759
 11.6564489  104.9199270
 11.6569886  104.9222544

foot	Koh Dach Ferry
 11.6690831  104.9255715
 11.6749884  104.9201658
 11.6754627  104.9192863

foot	Koh Dach Ferry
 11.6277466  104.9256142
 11.6311611  104.9320376

car	Kokkilan lossi
 60.3181929   22.9433985
 60.3126996   22.9439626

hgv	Kolby Kås - Kalundborg
 55.6767482   11.0896042
 55.6747592   11.0893448
 55.6691737   11.0859537
 55.6682476   11.0830777
 55.6677942   11.0787649
 55.6669300   11.0714192
 55.6669758   11.0675766
 55.6715844   11.0369268
 55.6862647   10.9543112
 55.7029355   10.8570455
 55.7112693   10.8051874
 55.7232592   10.7274248
 55.7424934   10.6376459
 55.7585308   10.5442621
 55.7620079   10.5360224
 55.7709890   10.5264094
 55.7908753   10.5179980
 55.7948320   10.5195429
 55.7970032   10.5223753
 55.7975822   10.5242636
 55.7973136   10.5263645
 55.7959257   10.5296775

car	Kolera-allas-Tykistölahti-Kuninkaanportti
 60.1673289   24.9533596
 60.1670323   24.9542213
 60.1641528   24.9617372
 60.1617934   24.9681960
 60.1570656   24.9827604
 60.1537660   24.9872450
 60.1505301   24.9905066
 60.1484795   24.9934463
 60.1449867   24.9949258
 60.1429577   24.9944323
 60.1425944   24.9921803
 60.1429149   24.9900775
 60.1437134   24.9890099
 60.1447790   24.9877225
 60.1419102   24.9911085
 60.1400252   24.9900667
 60.1429577   24.9944323

foot	Kollerfähre
 49.3916601    8.5014445
 49.3918669    8.5005877
 49.3917317    8.4995712
 49.3915258    8.4988469
 49.3911610    8.4983142

car	Koločep - Lopud
 42.6625763   18.0796997
 42.6648291   18.0761131
 42.6713583   18.0557548
 42.6726177   18.0514288
 42.6744085   18.0447929
 42.6755431   18.0409784
 42.6795289   18.0263200
 42.6825491   18.0153847
 42.6832000   18.0126509
 42.6839811   18.0086412
 42.6844498   18.0058293
 42.6845279   18.0039547
 42.6843977   18.0026528
 42.6841894   18.0011427
 42.6837728   17.9999451
 42.6830438   17.9992421
 42.6823408   17.9993462
 42.6816378   17.9999971
 42.6810390   18.0011167
 42.6804922   18.0020280
 42.6801277   18.0028611
 42.6797111   18.0037203
 42.6797761   18.0045413
 42.6798619   18.0049366
 42.6797197   18.0045107
 42.6796003   18.0042584
 42.6795708   18.0041057
 42.6796151   18.0035811
 42.6796378   18.0034276
 42.6797174   18.0031661
 42.6803541   18.0010856
 42.6814114   17.9979420
 42.6850440   17.9895450
 42.6917374   17.9711489
 42.6936655   17.9662136
 42.6960572   17.9587266
 42.6996666   17.9490092
 42.7001756   17.9467417
 42.7001756   17.9459551
 42.6995277   17.9435026
 42.6982321   17.9411426
 42.6956870   17.9395230
 42.6931419   17.9387826
 42.6910403   17.9394752
 42.6902399   17.9401908
 42.6903393   17.9413189

foot	Komani lake ferry
 42.1086432   19.8265369
 42.1090614   19.8269176
 42.1097853   19.8272086
 42.1113961   19.8280872
 42.1143877   19.8292169
 42.1169399   19.8307859
 42.1180487   19.8322921
 42.1183206   19.8347607
 42.1181742   19.8374175
 42.1179022   19.8405764
 42.1180905   19.8434425
 42.1186135   19.8461830
 42.1203080   19.8509527
 42.1252870   19.8581701
 42.1285296   19.8676469
 42.1306634   19.8744458
 42.1389895   19.8813913
 42.1421903   19.8830439
 42.1435710   19.8832531
 42.1551270   19.8821296
 42.1624254   19.8869767
 42.1659414   19.8812746
 42.1680124   19.8792444
 42.1677292   19.8776824
 42.1699813   19.8724045
 42.1734875   19.8702257
 42.1760164   19.8684703
 42.1792321   19.8678945
 42.1825746   19.8680868
 42.1844636   19.8682667
 42.1859928   19.8695261
 42.1876310   19.8718326
 42.1877019   19.8742036
 42.1888712   19.8810399
 42.1890511   19.8849079
 42.1895009   19.8856275
 42.1908502   19.8872466
 42.1948492   19.8879810
 42.1959021   19.8877439
 42.1962746   19.8874434
 42.1965200   19.8878680
 42.2011947   19.8900351
 42.2112693   19.8961519
 42.2177458   19.8986705
 42.2220190   19.8980627
 42.2229875   19.8961122
 42.2230025   19.8952424
 42.2238197   19.8957765
 42.2255723   19.8947914
 42.2272465   19.8937382
 42.2284527   19.8935416
 42.2295341   19.8907751
 42.2298045   19.8882474
 42.2305323   19.8865341
 42.2348586   19.8771500
 42.2358114   19.8761785
 42.2374362   19.8759745
 42.2393490   19.8771531
 42.2412325   19.8786212
 42.2450027   19.8856356
 42.2446378   19.8888000
 42.2450406   19.8905283
 42.2448598   19.8917186
 42.2454252   19.8934735
 42.2467104   19.9014590
 42.2517477   19.9080255
 42.2560654   19.9111738
 42.2579300   19.9107078
 42.2605431   19.9124535
 42.2624520   19.9149518
 42.2665983   19.9219654
 42.2674693   19.9305268
 42.2679447   19.9385756
 42.2679033   19.9393586
 42.2675541   19.9398759
 42.2661638   19.9438979
 42.2641711   19.9470814
 42.2615714   19.9513687
 42.2612681   19.9519660
 42.2610099   19.9519458
 42.2609228   19.9533613
 42.2598434   19.9566895
 42.2596625   19.9601449
 42.2601132   19.9639757
 42.2613438   19.9654725
 42.2622334   19.9690806
 42.2621404   19.9716027
 42.2632551   19.9776752
 42.2636041   19.9841584
 42.2631030   19.9869552
 42.2623448   19.9890053
 42.2620751   19.9919554
 42.2622506   19.9938812
 42.2620918   19.9978707
 42.2619696   19.9992665
 42.2630761   20.0015186
 42.2634717   20.0032499
 42.2636072   20.0052335
 42.2636271   20.0079902
 42.2636795   20.0090545
 42.2640480   20.0094601
 42.2641091   20.0095011

foot	Komp
 46.8795710   17.9002084
 46.8797147   17.8998019
 46.8798489   17.8994108
 46.8804211   17.8984407
 46.8817452   17.8968228
 46.8831513   17.8952682
 46.8847776   17.8937466
 46.8863519   17.8926592
 46.8875547   17.8921470
 46.8886574   17.8917705

foot	Kompa (Promenada-ZOO)
 45.5676224   18.6696810
 45.5659773   18.6687140

foot	Kompa Vlčany
 48.0421375   17.9645218
 48.0425655   17.9658678

car	Kompa Vojka - Kyselica
 47.9842131   17.3858432
 47.9805419   17.3819579

foot	Kongonsaaren / Äitsaaren lossi
 61.6835857   29.0677567
 61.6833319   29.0648869

foot	Konstanz - Überlingen
 47.6605200    9.1791064
 47.6604903    9.1792890
 47.6604480    9.1796335
 47.6605577    9.1806545
 47.6606311    9.1811726
 47.6607969    9.1818154
 47.6610948    9.1828048
 47.6611992    9.1833930
 47.6611922    9.1839652
 47.6588180    9.2260003
 47.6894021    9.2731986
 47.6914913    9.2727302
 47.6917405    9.2726681
 47.6918139    9.2726222
 47.6919878    9.2725102
 47.6922053    9.2724565

foot	Konstanz - Überlingen
 47.7072619    9.2008292
 47.7090769    9.2029532

foot	Kooringal Trader
-27.4007991  153.4375111
-27.4007229  153.4374681
-27.4005400  153.4373651
-27.3997856  153.4371162
-27.3989702  153.4369617
-27.3982768  153.4368502
-27.3915402  153.4356142
-27.3842241  153.4350992
-27.3764501  153.4349276
-27.3724867  153.4344126
-27.3705049  153.4337259
-27.3688280  153.4323526
-27.3679134  153.4296060
-27.3669987  153.4270311
-27.3654742  153.4247995
-27.3630349  153.4229113
-27.3620516  153.4222933
-27.3612207  153.4218899
-27.3605727  153.4215980
-27.3604127  153.4218212
-27.3603713  153.4218715

car	Kootenay Lake Ferry #3A
 49.6234909 -116.9599667
 49.6232730 -116.9603212
 49.6230631 -116.9606304
 49.6229700 -116.9606600
 49.6227800 -116.9606200
 49.6225700 -116.9605200
 49.6225000 -116.9604600
 49.6224200 -116.9603500
 49.6223400 -116.9600000
 49.6223200 -116.9596000
 49.6223300 -116.9590200
 49.6223600 -116.9586300
 49.6225000 -116.9575100
 49.6226300 -116.9567400
 49.6229100 -116.9544700
 49.6229700 -116.9537900
 49.6229600 -116.9527200
 49.6229100 -116.9520500
 49.6228100 -116.9511100
 49.6227000 -116.9497100
 49.6227000 -116.9493200
 49.6227400 -116.9486100
 49.6228700 -116.9475300
 49.6229800 -116.9469900
 49.6231700 -116.9463600
 49.6232800 -116.9460600
 49.6233600 -116.9458800
 49.6235300 -116.9456100
 49.6238800 -116.9451600
 49.6241100 -116.9449000
 49.6250800 -116.9439900
 49.6253000 -116.9438200
 49.6256700 -116.9434700
 49.6264500 -116.9426400
 49.6278000 -116.9412700
 49.6281900 -116.9408100
 49.6286600 -116.9402100
 49.6288000 -116.9399900
 49.6292900 -116.9393600
 49.6300600 -116.9382800
 49.6302000 -116.9381400
 49.6303000 -116.9380600
 49.6305400 -116.9377200
 49.6306700 -116.9373900
 49.6309600 -116.9369300
 49.6313400 -116.9363800
 49.6319400 -116.9355800
 49.6327300 -116.9343600
 49.6333400 -116.9334700
 49.6344700 -116.9318600
 49.6350800 -116.9310900
 49.6358100 -116.9301200
 49.6361600 -116.9296300
 49.6364900 -116.9292100
 49.6379100 -116.9271700
 49.6385200 -116.9263500
 49.6395800 -116.9247800
 49.6403600 -116.9237700
 49.6426600 -116.9204700
 49.6447600 -116.9173700
 49.6455900 -116.9162000
 49.6463300 -116.9151000
 49.6486900 -116.9117300
 49.6515500 -116.9077200
 49.6526400 -116.9061400
 49.6538800 -116.9044200
 49.6560600 -116.9012600
 49.6568300 -116.9000500
 49.6572800 -116.8994200
 49.6581200 -116.8981300
 49.6582100 -116.8979500
 49.6588100 -116.8969900
 49.6592200 -116.8964400
 49.6606500 -116.8943300
 49.6615500 -116.8929300
 49.6626100 -116.8913700
 49.6632400 -116.8904100
 49.6638000 -116.8895900
 49.6646800 -116.8881800
 49.6670700 -116.8847300
 49.6687800 -116.8821600
 49.6689800 -116.8817800
 49.6692300 -116.8813900
 49.6698300 -116.8805400
 49.6702700 -116.8799800
 49.6719700 -116.8775700
 49.6733400 -116.8756900
 49.6737400 -116.8750800
 49.6740800 -116.8746200
 49.6743200 -116.8742300
 49.6744500 -116.8739600
 49.6745900 -116.8737100
 49.6746600 -116.8735700
 49.6748000 -116.8733400

hgv	Kop van 't Land-Werkendam
 51.7855831    4.7652387
 51.7863000    4.7646000
 51.7865000    4.7642000
 51.7866000    4.7639000
 51.7868000    4.7631000
 51.7869000    4.7620000
 51.7870000    4.7602000
 51.7872000    4.7589000
 51.7874000    4.7582000
 51.7876000    4.7580000
 51.7878213    4.7578331

foot	Kosterbåtarna Strömstad-Koster
 58.9391517   11.1698256
 58.9392454   11.1696818
 58.9393733   11.1691119
 58.9394256   11.1681085
 58.9392971   11.1671236
 58.9388407   11.1655619
 58.9375918   11.1636350
 58.9364415   11.1615342
 58.9355236   11.1588456
 58.9349102   11.1565389
 58.9342569   11.1540670
 58.9333847   11.1506012
 58.9322441   11.1471465
 58.9308600   11.1427477
 58.9292875   11.1370614
 58.9288002   11.1351946
 58.9280028   11.1327055
 58.9272608   11.1301306
 58.9270615   11.1288646
 58.9268843   11.1271265
 58.9266849   11.1248949
 58.9263305   11.1222556
 58.9259429   11.1203030
 58.9252008   11.1172774
 58.9242040   11.1146596
 58.9230853   11.1123851
 58.9225493   11.1112869
 58.9221217   11.1104110
 58.9215457   11.1093810
 58.9209808   11.1081794
 58.9198953   11.1059049
 58.9189426   11.1040810
 58.9180453   11.1025145
 58.9168932   11.1006263
 58.9156413   11.0989311
 58.9147661   11.0978582
 58.9138909   11.0967424
 58.9132815   11.0959056
 58.9121957   11.0942533
 58.9115531   11.0932019
 58.9106609   11.0914895
 58.9102703   11.0902059
 58.9064631   11.0754539
 58.9046716   11.0693351
 58.9026790   11.0630008
 58.8995182   11.0537198
 58.8989640   11.0518315
 58.8985983   11.0504582
 58.8982879   11.0496214
 58.8979554   11.0488704
 58.8975231   11.0481193
 58.8971573   11.0478833
 58.8969135   11.0477975
 58.8961819   11.0480550
 58.8955168   11.0483768
 58.8946521   11.0486772
 58.8939537   11.0487202
 58.8934859   11.0484962
 58.8933651   11.0490025
 58.8931723   11.0490267
 58.8929027   11.0488253
 58.8926520   11.0486696
 58.8922972   11.0484682
 58.8919141   11.0484499
 58.8914837   11.0485964
 58.8910201   11.0489077
 58.8902977   11.0495630
 58.8875721   11.0524061
 58.8870168   11.0528753
 58.8863968   11.0531078
 58.8855947   11.0530320
 58.8785948   11.0523766
 58.8784179   11.0529070
 58.8785905   11.0527892
 58.8788000   11.0532734
 58.8808002   11.0555462
 58.8825618   11.0572505
 58.8845110   11.0590107
 58.8869655   11.0608827
 58.8880916   11.0617488
 58.8886546   11.0623914
 58.8893475   11.0635928
 58.8912098   11.0670574
 58.8926966   11.0694322
 58.8986000   11.0770598
 58.9015440   11.0806920
 58.9036076   11.0828434
 58.9061473   11.0851344
 58.9079221   11.0867270
 58.9091982   11.0880728
 58.9097485   11.0889630
 58.9102703   11.0902059

tourist	Koszałek
 54.2517757   16.1452669
 54.2534946   16.1336234
 54.2557938   16.1241356
 54.2588268   16.1142727
 54.2603741   16.1072691
 54.2609629   16.0988374
 54.2623539   16.0834599
 54.2625089   16.0789339
 54.2640363   16.0888916
 54.2649300   16.0949765
 54.2659255   16.1020169
 54.2670050   16.1071874
 54.2681694   16.1105721
 54.2712522   16.1155681
 54.2742072   16.1188265
 54.2752023   16.1191931
 54.2517757   16.1452669

hgv	Kota Kinabalu to Labuan
  5.9907148  116.0777794
  5.9913837  116.0779643
  5.9921448  116.0782814
  5.9926169  116.0769046
  5.9901459  116.0763191
  5.9863371  116.0737237
  5.9839920  116.0712866
  5.9852826  116.0638804
  5.9852196  116.0579617
  5.9788610  116.0461560
  5.8954997  115.9453804
  5.7347863  115.7134447
  5.6944749  115.6734383
  5.6576882  115.5878550
  5.6095596  115.5301242
